,ZCTA5,STATE,COUNTY,state_fips,state,county_fips,county,class_code
30738,65201,29,027,29,MO,027,Callaway County,H1
30739,65202,29,019,29,MO,019,Boone County,H1
30740,65202,29,027,29,MO,027,Callaway County,H1
30741,65203,29,019,29,MO,019,Boone County,H1
30742,65215,29,019,29,MO,019,Boone County,H1
30743,65230,29,089,29,MO,089,Howard County,H1
30744,65230,29,175,29,MO,175,Randolph County,H1
30745,65231,29,027,29,MO,027,Callaway County,H1
30746,65232,29,007,29,MO,007,Audrain County,H1
30747,65233,29,053,29,MO,053,Cooper County,H1
30748,65236,29,041,29,MO,041,Chariton County,H1
30749,65237,29,053,29,MO,053,Cooper County,H1
30750,65239,29,175,29,MO,175,Randolph County,H1
30751,65240,29,007,29,MO,007,Audrain County,H1
30752,65240,29,019,29,MO,019,Boone County,H1
30753,65240,29,027,29,MO,027,Callaway County,H1
30754,65240,29,137,29,MO,137,Monroe County,H1
30755,65243,29,007,29,MO,007,Audrain County,H1
30756,65243,29,019,29,MO,019,Boone County,H1
30757,65243,29,089,29,MO,089,Howard County,H1
30758,65243,29,137,29,MO,137,Monroe County,H1
30759,65243,29,175,29,MO,175,Randolph County,H1
30760,65244,29,175,29,MO,175,Randolph County,H1
30761,65246,29,041,29,MO,041,Chariton County,H1
30762,65247,29,121,29,MO,121,Macon County,H1
30763,65248,29,089,29,MO,089,Howard County,H1
30764,65250,29,089,29,MO,089,Howard County,H1
30765,65251,29,027,29,MO,027,Callaway County,H1
30766,65254,29,041,29,MO,041,Chariton County,H1
30767,65254,29,089,29,MO,089,Howard County,H1
30768,65255,29,019,29,MO,019,Boone County,H1
30769,65256,29,019,29,MO,019,Boone County,H1
30770,65256,29,089,29,MO,089,Howard County,H1
30771,65257,29,089,29,MO,089,Howard County,H1
30772,65257,29,175,29,MO,175,Randolph County,H1
30773,65258,29,137,29,MO,137,Monroe County,H1
30774,65259,29,175,29,MO,175,Randolph County,H1
30775,65260,29,121,29,MO,121,Macon County,H1
30776,65260,29,137,29,MO,137,Monroe County,H1
30777,65260,29,175,29,MO,175,Randolph County,H1
30778,65261,29,041,29,MO,041,Chariton County,H1
30779,65262,29,027,29,MO,027,Callaway County,H1
30780,65263,29,137,29,MO,137,Monroe County,H1
30781,65263,29,175,29,MO,175,Randolph County,H1
30782,65264,29,007,29,MO,007,Audrain County,H1
30783,65264,29,027,29,MO,027,Callaway County,H1
30784,65265,29,007,29,MO,007,Audrain County,H1
30785,65265,29,137,29,MO,137,Monroe County,H1
30786,65270,29,137,29,MO,137,Monroe County,H1
30787,65270,29,175,29,MO,175,Randolph County,H1
30788,65274,29,089,29,MO,089,Howard County,H1
30789,65275,29,137,29,MO,137,Monroe County,H1
30790,65276,29,053,29,MO,053,Cooper County,H1
30791,65278,29,175,29,MO,175,Randolph County,H1
30792,65279,29,019,29,MO,019,Boone County,H1
30793,65279,29,089,29,MO,089,Howard County,H1
30794,65280,29,007,29,MO,007,Audrain County,H1
30795,65281,29,041,29,MO,041,Chariton County,H1
30796,65282,29,137,29,MO,137,Monroe County,H1
30797,65283,29,137,29,MO,137,Monroe County,H1
30798,65284,29,007,29,MO,007,Audrain County,H1
30799,65284,29,019,29,MO,019,Boone County,H1
30800,65285,29,007,29,MO,007,Audrain County,H1
30801,65286,29,041,29,MO,041,Chariton County,H1
30802,65287,29,053,29,MO,053,Cooper County,H1
30803,65287,29,135,29,MO,135,Moniteau County,H1
30804,65301,29,159,29,MO,159,Pettis County,H1
30805,65305,29,101,29,MO,101,Johnson County,H1
30806,65320,29,195,29,MO,195,Saline County,H1
30807,65321,29,107,29,MO,107,Lafayette County,H1
30808,65321,29,195,29,MO,195,Saline County,H1
30809,65322,29,053,29,MO,053,Cooper County,H1
30810,65323,29,083,29,MO,083,Henry County,H1
30811,65324,29,029,29,MO,029,Camden County,H1
30812,65325,29,015,29,MO,015,Benton County,H1
30813,65326,29,015,29,MO,015,Benton County,H1
30814,65326,29,029,29,MO,029,Camden County,H1
30815,65327,29,107,29,MO,107,Lafayette County,H1
30816,65327,29,195,29,MO,195,Saline County,H1
30817,65329,29,141,29,MO,141,Morgan County,H1
30818,65330,29,195,29,MO,195,Saline County,H1
30819,65332,29,101,29,MO,101,Johnson County,H1
30820,65332,29,159,29,MO,159,Pettis County,H1
30821,65333,29,159,29,MO,159,Pettis County,H1
30822,65333,29,195,29,MO,195,Saline County,H1
30823,65334,29,159,29,MO,159,Pettis County,H1
30824,65335,29,015,29,MO,015,Benton County,H1
30825,65335,29,159,29,MO,159,Pettis County,H1
30826,65336,29,101,29,MO,101,Johnson County,H1
30827,65336,29,159,29,MO,159,Pettis County,H1
30828,65337,29,159,29,MO,159,Pettis County,H1
30829,65338,29,015,29,MO,015,Benton County,H1
30830,65339,29,195,29,MO,195,Saline County,H1
30831,65340,29,159,29,MO,159,Pettis County,H1
30832,65340,29,195,29,MO,195,Saline County,H1
30833,65344,29,195,29,MO,195,Saline County,H1
30834,65345,29,015,29,MO,015,Benton County,H1
30835,65345,29,141,29,MO,141,Morgan County,H1
30836,65345,29,159,29,MO,159,Pettis County,H1
30837,65347,29,053,29,MO,053,Cooper County,H1
30838,65347,29,159,29,MO,159,Pettis County,H1
30839,65347,29,195,29,MO,195,Saline County,H1
30840,65348,29,053,29,MO,053,Cooper County,H1
30841,65348,29,141,29,MO,141,Morgan County,H1
30842,65349,29,195,29,MO,195,Saline County,H1
30843,65350,29,141,29,MO,141,Morgan County,H1
30844,65350,29,159,29,MO,159,Pettis County,H1
30845,65351,29,101,29,MO,101,Johnson County,H1
30846,65351,29,159,29,MO,159,Pettis County,H1
30847,65351,29,195,29,MO,195,Saline County,H1
30848,65354,29,053,29,MO,053,Cooper County,H1
30849,65354,29,141,29,MO,141,Morgan County,H1
30850,65355,29,015,29,MO,015,Benton County,H1
30851,65355,29,085,29,MO,085,Hickory County,H1
30852,65360,29,015,29,MO,015,Benton County,H1
30853,65360,29,083,29,MO,083,Henry County,H1
30854,65360,29,101,29,MO,101,Johnson County,H1
30855,65360,29,159,29,MO,159,Pettis County,H1
30856,65401,29,065,29,MO,065,Dent County,H1
30857,65401,29,125,29,MO,125,Maries County,H1
30858,65401,29,161,29,MO,161,Phelps County,H1
30859,65436,29,161,29,MO,161,Phelps County,H1
30860,65438,29,149,29,MO,149,Oregon County,H1
30861,65438,29,203,29,MO,203,Shannon County,H1
30862,65439,29,093,29,MO,093,Iron County,H1
30863,65440,29,065,29,MO,065,Dent County,H1
30864,65440,29,179,29,MO,179,Reynolds County,H1
30865,65441,29,055,29,MO,055,Crawford County,H1
30866,65441,29,071,29,MO,071,Franklin County,H1
30867,65441,29,221,29,MO,221,Washington County,H1
30868,65443,29,125,29,MO,125,Maries County,H1
30869,65444,29,215,29,MO,215,Texas County,H1
30870,65446,29,055,29,MO,055,Crawford County,H1
30871,65449,29,055,29,MO,055,Crawford County,H1
30872,65449,29,161,29,MO,161,Phelps County,H1
30873,65452,29,131,29,MO,131,Miller County,H1
30874,65452,29,169,29,MO,169,Pulaski County,H1
30875,65453,29,055,29,MO,055,Crawford County,H1
30876,65453,29,073,29,MO,073,Gasconade County,H1
30877,65456,29,055,29,MO,055,Crawford County,H1
30878,65457,29,169,29,MO,169,Pulaski County,H1
30879,65459,29,125,29,MO,125,Maries County,H1
30880,65459,29,131,29,MO,131,Miller County,H1
30881,65459,29,161,29,MO,161,Phelps County,H1
30882,65459,29,169,29,MO,169,Pulaski County,H1
30883,65461,29,161,29,MO,161,Phelps County,H1
30884,65461,29,169,29,MO,169,Pulaski County,H1
30885,65462,29,065,29,MO,065,Dent County,H1
30886,65462,29,161,29,MO,161,Phelps County,H1
30887,65463,29,029,29,MO,029,Camden County,H1
30888,65463,29,059,29,MO,059,Dallas County,H1
30889,65463,29,105,29,MO,105,Laclede County,H1
30890,65464,29,215,29,MO,215,Texas County,H1
30891,65466,29,203,29,MO,203,Shannon County,H1
30892,65468,29,215,29,MO,215,Texas County,H1
30893,65470,29,105,29,MO,105,Laclede County,H1
30894,65470,29,229,29,MO,229,Wright County,H1
30895,65473,29,169,29,MO,169,Pulaski County,H1
30896,65479,29,203,29,MO,203,Shannon County,H1
30897,65479,29,215,29,MO,215,Texas County,H1
30898,65483,29,215,29,MO,215,Texas County,H1
30899,65484,29,215,29,MO,215,Texas County,H1
30900,65486,29,131,29,MO,131,Miller County,H1
30901,65501,29,065,29,MO,065,Dent County,H1
30902,65529,29,161,29,MO,161,Phelps County,H1
30903,65534,29,105,29,MO,105,Laclede County,H1
30904,65534,29,169,29,MO,169,Pulaski County,H1
30905,65535,29,055,29,MO,055,Crawford County,H1
30906,65536,29,029,29,MO,029,Camden County,H1
30907,65536,29,059,29,MO,059,Dallas County,H1
30908,65536,29,105,29,MO,105,Laclede County,H1
30909,65541,29,065,29,MO,065,Dent County,H1
30910,65542,29,065,29,MO,065,Dent County,H1
30911,65542,29,215,29,MO,215,Texas County,H1
30912,65543,29,105,29,MO,105,Laclede County,H1
30913,65543,29,229,29,MO,229,Wright County,H1
30914,65548,29,091,29,MO,091,Howell County,H1
30915,65548,29,203,29,MO,203,Shannon County,H1
30916,65548,29,215,29,MO,215,Texas County,H1
30917,65550,29,161,29,MO,161,Phelps County,H1
30918,65550,29,169,29,MO,169,Pulaski County,H1
30919,65552,29,105,29,MO,105,Laclede County,H1
30920,65552,29,169,29,MO,169,Pulaski County,H1
30921,65552,29,215,29,MO,215,Texas County,H1
30922,65555,29,215,29,MO,215,Texas County,H1
30923,65556,29,029,29,MO,029,Camden County,H1
30924,65556,29,105,29,MO,105,Laclede County,H1
30925,65556,29,169,29,MO,169,Pulaski County,H1
30926,65557,29,215,29,MO,215,Texas County,H1
30927,65559,29,055,29,MO,055,Crawford County,H1
30928,65559,29,073,29,MO,073,Gasconade County,H1
30929,65559,29,125,29,MO,125,Maries County,H1
30930,65559,29,161,29,MO,161,Phelps County,H1
30931,65560,29,055,29,MO,055,Crawford County,H1
30932,65560,29,065,29,MO,065,Dent County,H1
30933,65560,29,161,29,MO,161,Phelps County,H1
30934,65560,29,203,29,MO,203,Shannon County,H1
30935,65564,29,215,29,MO,215,Texas County,H1
30936,65565,29,055,29,MO,055,Crawford County,H1
30937,65565,29,093,29,MO,093,Iron County,H1
30938,65565,29,221,29,MO,221,Washington County,H1
30939,65566,29,093,29,MO,093,Iron County,H1
30940,65567,29,029,29,MO,029,Camden County,H1
30941,65567,29,105,29,MO,105,Laclede County,H1
30942,65570,29,215,29,MO,215,Texas County,H1
30943,65571,29,203,29,MO,203,Shannon County,H1
30944,65571,29,215,29,MO,215,Texas County,H1
30945,65580,29,125,29,MO,125,Maries County,H1
30946,65582,29,125,29,MO,125,Maries County,H1
30947,65583,29,169,29,MO,169,Pulaski County,H1
30948,65584,29,169,29,MO,169,Pulaski County,H1
30949,65586,29,055,29,MO,055,Crawford County,H1
30950,65588,29,149,29,MO,149,Oregon County,H1
30951,65588,29,203,29,MO,203,Shannon County,H1
30952,65589,29,215,29,MO,215,Texas County,H1
30953,65590,29,059,29,MO,059,Dallas County,H1
30954,65591,29,029,29,MO,029,Camden County,H1
30955,65601,29,039,29,MO,039,Cedar County,H1
30956,65601,29,057,29,MO,057,Dade County,H1
30957,65601,29,167,29,MO,167,Polk County,H1
30958,65603,29,057,29,MO,057,Dade County,H1
30959,65604,29,057,29,MO,057,Dade County,H1
30960,65604,29,077,29,MO,077,Greene County,H1
30961,65604,29,109,29,MO,109,Lawrence County,H1
30962,65605,29,009,29,MO,009,Barry County,H1
30963,65605,29,109,29,MO,109,Lawrence County,H1
30964,65606,29,149,29,MO,149,Oregon County,H1
30965,65608,29,067,29,MO,067,Douglas County,H1
30966,65608,29,153,29,MO,153,Ozark County,H1
30967,65608,29,213,29,MO,213,Taney County,H1
30968,65609,29,091,29,MO,091,Howell County,H1
30969,65609,29,153,29,MO,153,Ozark County,H1
30970,65610,29,043,29,MO,043,Christian County,H1
30971,65610,29,077,29,MO,077,Greene County,H1
30972,65610,29,109,29,MO,109,Lawrence County,H1
30973,65610,29,209,29,MO,209,Stone County,H1
30974,65611,29,209,29,MO,209,Stone County,H1
30975,65611,29,213,29,MO,213,Taney County,H1
30976,65612,29,077,29,MO,077,Greene County,H1
30977,65612,29,109,29,MO,109,Lawrence County,H1
30978,65613,29,167,29,MO,167,Polk County,H1
30979,65614,29,043,29,MO,043,Christian County,H1
30980,65614,29,213,29,MO,213,Taney County,H1
30981,65616,29,209,29,MO,209,Stone County,H1
30982,65616,29,213,29,MO,213,Taney County,H1
30983,65617,29,077,29,MO,077,Greene County,H1
30984,65617,29,167,29,MO,167,Polk County,H1
30985,65618,29,153,29,MO,153,Ozark County,H1
30986,65619,29,043,29,MO,043,Christian County,H1
30987,65619,29,077,29,MO,077,Greene County,H1
30988,65620,29,043,29,MO,043,Christian County,H1
30989,65622,29,059,29,MO,059,Dallas County,H1
30990,65622,29,167,29,MO,167,Polk County,H1
30991,65623,29,009,29,MO,009,Barry County,H1
30992,65624,29,009,29,MO,009,Barry County,H1
30993,65624,29,209,29,MO,209,Stone County,H1
30994,65625,29,009,29,MO,009,Barry County,H1
30995,65626,29,091,29,MO,091,Howell County,H1
30996,65626,29,153,29,MO,153,Ozark County,H1
30997,65627,29,213,29,MO,213,Taney County,H1
30998,65629,29,043,29,MO,043,Christian County,H1
30999,65630,29,043,29,MO,043,Christian County,H1
31000,65631,29,043,29,MO,043,Christian County,H1
31001,65631,29,209,29,MO,209,Stone County,H1
31002,65632,29,059,29,MO,059,Dallas County,H1
31003,65632,29,105,29,MO,105,Laclede County,H1
31004,65632,29,225,29,MO,225,Webster County,H1
31005,65633,29,009,29,MO,009,Barry County,H1
31006,65633,29,209,29,MO,209,Stone County,H1
31007,65634,29,015,29,MO,015,Benton County,H1
31008,65634,29,029,29,MO,029,Camden County,H1
31009,65634,29,085,29,MO,085,Hickory County,H1
31010,65635,29,039,29,MO,039,Cedar County,H1
31011,65635,29,057,29,MO,057,Dade County,H1
31012,65637,29,067,29,MO,067,Douglas County,H1
31013,65637,29,091,29,MO,091,Howell County,H1
31014,65637,29,153,29,MO,153,Ozark County,H1
31015,65638,29,067,29,MO,067,Douglas County,H1
31016,65638,29,153,29,MO,153,Ozark County,H1
31017,65640,29,039,29,MO,039,Cedar County,H1
31018,65640,29,167,29,MO,167,Polk County,H1
31019,65641,29,009,29,MO,009,Barry County,H1
31020,65644,29,059,29,MO,059,Dallas County,H1
31021,65644,29,225,29,MO,225,Webster County,H1
31022,65646,29,057,29,MO,057,Dade County,H1
31023,65646,29,109,29,MO,109,Lawrence County,H1
31024,65647,29,009,29,MO,009,Barry County,H1
31025,65647,29,119,29,MO,119,McDonald County,H1
31026,65648,29,059,29,MO,059,Dallas County,H1
31027,65648,29,077,29,MO,077,Greene County,H1
31028,65648,29,167,29,MO,167,Polk County,H1
31029,65648,29,225,29,MO,225,Webster County,H1
31030,65649,29,039,29,MO,039,Cedar County,H1
31031,65649,29,167,29,MO,167,Polk County,H1
31032,65650,29,085,29,MO,085,Hickory County,H1
31033,65650,29,167,29,MO,167,Polk County,H1
31034,65652,29,043,29,MO,043,Christian County,H1
31035,65652,29,067,29,MO,067,Douglas County,H1
31036,65652,29,225,29,MO,225,Webster County,H1
31037,65653,29,043,29,MO,043,Christian County,H1
31038,65653,29,213,29,MO,213,Taney County,H1
31039,65654,29,109,29,MO,109,Lawrence County,H1
31040,65655,29,153,29,MO,153,Ozark County,H1
31041,65656,29,009,29,MO,009,Barry County,H1
31042,65656,29,043,29,MO,043,Christian County,H1
31043,65656,29,209,29,MO,209,Stone County,H1
31044,65657,29,043,29,MO,043,Christian County,H1
31045,65658,29,009,29,MO,009,Barry County,H1
31046,65660,29,215,29,MO,215,Texas County,H1
31047,65660,29,229,29,MO,229,Wright County,H1
31048,65661,29,057,29,MO,057,Dade County,H1
31049,65662,29,105,29,MO,105,Laclede County,H1
31050,65662,29,229,29,MO,229,Wright County,H1
31051,65663,29,167,29,MO,167,Polk County,H1
31052,65664,29,109,29,MO,109,Lawrence County,H1
31053,65667,29,229,29,MO,229,Wright County,H1
31054,65668,29,085,29,MO,085,Hickory County,H1
31055,65669,29,043,29,MO,043,Christian County,H1
31056,65669,29,209,29,MO,209,Stone County,H1
31057,65672,29,213,29,MO,213,Taney County,H1
31058,65674,29,039,29,MO,039,Cedar County,H1
31059,65674,29,085,29,MO,085,Hickory County,H1
31060,65674,29,167,29,MO,167,Polk County,H1
31061,65674,29,185,29,MO,185,St. Clair County,H1
31062,65676,29,153,29,MO,153,Ozark County,H1
31063,65679,29,213,29,MO,213,Taney County,H1
31064,65680,29,213,29,MO,213,Taney County,H1
31065,65681,29,209,29,MO,209,Stone County,H1
31066,65682,29,057,29,MO,057,Dade County,H1
31067,65682,29,109,29,MO,109,Lawrence County,H1
31068,65685,29,059,29,MO,059,Dallas County,H1
31069,65685,29,167,29,MO,167,Polk County,H1
31070,65686,29,209,29,MO,209,Stone County,H1
31071,65689,29,067,29,MO,067,Douglas County,H1
31072,65689,29,091,29,MO,091,Howell County,H1
31073,65689,29,215,29,MO,215,Texas County,H1
31074,65690,29,149,29,MO,149,Oregon County,H1
31075,65692,29,091,29,MO,091,Howell County,H1
31076,65692,29,149,29,MO,149,Oregon County,H1
31077,65702,29,067,29,MO,067,Douglas County,H1
31078,65702,29,229,29,MO,229,Wright County,H1
31079,65704,29,067,29,MO,067,Douglas County,H1
31080,65704,29,229,29,MO,229,Wright County,H1
31081,65705,29,109,29,MO,109,Lawrence County,H1
31082,65705,29,209,29,MO,209,Stone County,H1
31083,65706,29,225,29,MO,225,Webster County,H1
31084,65707,29,109,29,MO,109,Lawrence County,H1
31085,65708,29,009,29,MO,009,Barry County,H1
31086,65708,29,109,29,MO,109,Lawrence County,H1
31087,65710,29,167,29,MO,167,Polk County,H1
31088,65711,29,067,29,MO,067,Douglas County,H1
31089,65711,29,215,29,MO,215,Texas County,H1
31090,65711,29,229,29,MO,229,Wright County,H1
31091,65712,29,109,29,MO,109,Lawrence County,H1
31092,65713,29,225,29,MO,225,Webster County,H1
31093,65713,29,229,29,MO,229,Wright County,H1
31094,65714,29,043,29,MO,043,Christian County,H1
31095,65714,29,209,29,MO,209,Stone County,H1
31096,65715,29,153,29,MO,153,Ozark County,H1
31097,65717,29,067,29,MO,067,Douglas County,H1
31098,65717,29,229,29,MO,229,Wright County,H1
31099,65720,29,043,29,MO,043,Christian County,H1
31100,65720,29,067,29,MO,067,Douglas County,H1
31101,65721,29,043,29,MO,043,Christian County,H1
31102,65721,29,077,29,MO,077,Greene County,H1
31103,65722,29,059,29,MO,059,Dallas County,H1
31104,65722,29,105,29,MO,105,Laclede County,H1
31105,65723,29,009,29,MO,009,Barry County,H1
31106,65723,29,109,29,MO,109,Lawrence County,H1
31107,65723,29,145,29,MO,145,Newton County,H1
31108,65724,29,085,29,MO,085,Hickory County,H1
31109,65725,29,077,29,MO,077,Greene County,H1
31110,65725,29,167,29,MO,167,Polk County,H1
31111,65727,29,167,29,MO,167,Polk County,H1
31112,65728,29,209,29,MO,209,Stone County,H1
31113,65729,05,089,05,AR,089,Marion County,H1
31114,65729,29,153,29,MO,153,Ozark County,H1
31115,65730,29,119,29,MO,119,McDonald County,H1
31116,65731,29,213,29,MO,213,Taney County,H1
31117,65732,29,085,29,MO,085,Hickory County,H1
31118,65733,05,009,05,AR,009,Boone County,H1
31119,65733,05,089,05,AR,089,Marion County,H1
31120,65733,29,153,29,MO,153,Ozark County,H1
31121,65733,29,213,29,MO,213,Taney County,H1
31122,65734,29,009,29,MO,009,Barry County,H1
31123,65735,29,015,29,MO,015,Benton County,H1
31124,65735,29,085,29,MO,085,Hickory County,H1
31125,65737,29,043,29,MO,043,Christian County,H1
31126,65737,29,209,29,MO,209,Stone County,H1
31127,65737,29,213,29,MO,213,Taney County,H1
31128,65738,29,043,29,MO,043,Christian County,H1
31129,65738,29,077,29,MO,077,Greene County,H1
31130,65738,29,109,29,MO,109,Lawrence County,H1
31131,65739,29,213,29,MO,213,Taney County,H1
31132,65740,29,213,29,MO,213,Taney County,H1
31133,65742,29,043,29,MO,043,Christian County,H1
31134,65742,29,077,29,MO,077,Greene County,H1
31135,65742,29,225,29,MO,225,Webster County,H1
31136,65744,29,213,29,MO,213,Taney County,H1
31137,65745,29,009,29,MO,009,Barry County,H1
31138,65745,29,119,29,MO,119,McDonald County,H1
31139,65746,29,067,29,MO,067,Douglas County,H1
31140,65746,29,225,29,MO,225,Webster County,H1
31141,65746,29,229,29,MO,229,Wright County,H1
31142,65747,29,009,29,MO,009,Barry County,H1
31143,65747,29,209,29,MO,209,Stone County,H1
31144,65752,29,057,29,MO,057,Dade County,H1
31145,65752,29,109,29,MO,109,Lawrence County,H1
31146,65753,29,043,29,MO,043,Christian County,H1
31147,65754,29,043,29,MO,043,Christian County,H1
31148,65755,29,067,29,MO,067,Douglas County,H1
31149,65755,29,153,29,MO,153,Ozark County,H1
31150,65756,29,109,29,MO,109,Lawrence County,H1
31151,65757,29,077,29,MO,077,Greene County,H1
31152,65757,29,225,29,MO,225,Webster County,H1
31153,65759,29,213,29,MO,213,Taney County,H1
31154,65760,29,153,29,MO,153,Ozark County,H1
31155,65761,05,089,05,AR,089,Marion County,H1
31156,65761,29,153,29,MO,153,Ozark County,H1
31157,65761,29,213,29,MO,213,Taney County,H1
31158,65762,29,153,29,MO,153,Ozark County,H1
31159,65764,29,059,29,MO,059,Dallas County,H1
31160,65766,29,153,29,MO,153,Ozark County,H1
31161,65767,29,059,29,MO,059,Dallas County,H1
31162,65767,29,085,29,MO,085,Hickory County,H1
31163,65767,29,167,29,MO,167,Polk County,H1
31164,65768,29,067,29,MO,067,Douglas County,H1
31165,65769,29,009,29,MO,009,Barry County,H1
31166,65769,29,109,29,MO,109,Lawrence County,H1
31167,65770,29,057,29,MO,057,Dade County,H1
31168,65770,29,077,29,MO,077,Greene County,H1
31169,65770,29,167,29,MO,167,Polk County,H1
